,房屋名称,房屋链接,房屋位置,房屋位置链接,房屋总价,房屋单价,楼层,建造时间,几室几厅,房屋面积,朝向,关注人数,发布时间,
2188,高新紫荆桐梓林小区套二有装修,https://cd.ke.com/ershoufang/19121817710100182097.html,桐梓林小区,https://cd.ke.com/xiaoqu/1611043473689/,80,11441.6,低楼层(共8层),1998年建,2室2厅,69.92,南,12,2月前发布,
1037,此房对中庭，别墅小区，带游泳池，小区刷卡进入,https://cd.ke.com/ershoufang/20011817710100118225.html,交大庭院,https://cd.ke.com/xiaoqu/1611058157277/,172,15495.5,中楼层(共7层),1999年建,3室1厅,111平米,东西,8,1月前发布,
1038,中海格林威治高楼层视野好户型方正,https://cd.ke.com/ershoufang/20011817710100110181.html,中海格林威治城,https://cd.ke.com/xiaoqu/1611041475489/,185,18052.3,高楼层(共31层),2006年建,2室1厅,102.48平米,东东南南,31,1月前发布,
1039,中间楼层看府南河，精装修保养好，带家具家电,https://cd.ke.com/ershoufang/20011817710100105463.html,莱茵河畔,https://cd.ke.com/xiaoqu/1611041562378/,320,17587.2,中楼层(共32层),2004年建,4室2厅,181.95平米,南,112,1月前发布,
1040,一环边-高升桥-成都A区-东南朝向套二,https://cd.ke.com/ershoufang/20011817710100102191.html,成都A区,https://cd.ke.com/xiaoqu/1611046551661/,190,23100.3,低楼层(共21层),2011年建,2室1厅,82.25平米,东南,0,1月前发布,
1041,超洋花园1室1厅西南,https://cd.ke.com/ershoufang/20011717710100174597.html,超洋花园,https://cd.ke.com/xiaoqu/1611043083576/,75,15209.9,低楼层(共12层),2004年建,1室1厅,49.31,西南,2,1月前发布,
1042,南2.5环内侧朝东套二不临街带大阳台,https://cd.ke.com/ershoufang/20011717710100170838.html,南辰景秀,https://cd.ke.com/xiaoqu/1611041458900/,160,18781.5,中楼层(共18层),2006年建,2室1厅,85.19平米,东,16,1月前发布,
1043,红牌楼地铁口标准套三拎包入住,https://cd.ke.com/ershoufang/20011717710100169277.html,橙堡,https://cd.ke.com/xiaoqu/1611041464070/,169,18512.4,高楼层(共16层),2008年建,3室1厅,91.29平米,东南,10,1月前发布,
1044,内双楠2006年电梯商品房标准套二自住,https://cd.ke.com/ershoufang/20011717710100166090.html,时代空间,https://cd.ke.com/xiaoqu/1611041466617/,132,16923.1,高楼层(共14层),2006年建,2室1厅,78平米,东,3,1月前发布,
1045,汇锦公寓朝东南标准套二，安静不临街,https://cd.ke.com/ershoufang/20011717710100164780.html,汇锦公寓,https://cd.ke.com/xiaoqu/1611043066067/,155,20920.5,高楼层(共11层),2003年建,2室1厅,74.09平米,东南,20,1月前发布,
1046,双楠谊苑二期A区4室2厅南,https://cd.ke.com/ershoufang/20011717710100164594.html,双楠谊苑二期A区,https://cd.ke.com/xiaoqu/1611041883113/,290,18325.4,中楼层(共7层),1999年建,4室2厅,158.25平米,南,1,1月前发布,
1047,美丽星精装跃层套四，地铁口，交通便利,https://cd.ke.com/ershoufang/20011717710100160413.html,美丽星,https://cd.ke.com/xiaoqu/1611041455286/,290,18354.4,中楼层(共11层),2004年建,4室1厅,158平米,南,3,1月前发布,
1048,户型方正采光好安静不临街,https://cd.ke.com/ershoufang/20011717710100159291.html,新棕北,https://cd.ke.com/xiaoqu/1611057921915/,44,11527.4,中楼层(共19层),2004年建,1室1厅,38.17,东南,3,1月前发布,
1049,户型方正标间安静不临街采光好,https://cd.ke.com/ershoufang/20011717710100158950.html,新棕北,https://cd.ke.com/xiaoqu/1611057921915/,35,11232.3,中楼层(共19层),2004年建,1室1厅,31.16,东南,5,1月前发布,
1050,武青嘉苑1室1厅东,https://cd.ke.com/ershoufang/20011717710100154667.html,武青嘉苑,https://cd.ke.com/xiaoqu/3011053820248/,60,11797.1,高楼层(共5层),2005年建,1室1厅,50.86,东,4,1月前发布,
1051,中华名园二期标准套二，对中庭安静，户型方正,https://cd.ke.com/ershoufang/20011717710100154346.html,中华名园二期,https://cd.ke.com/xiaoqu/1611058387863/,140,15801.4,低楼层(共16层),2009年建,2室1厅,88.6平米,西南,8,1月前发布,
1052,一环内标准套二，中楼层，采光好，安静不临街,https://cd.ke.com/ershoufang/20011717710100152980.html,伊顿社区,https://cd.ke.com/xiaoqu/1611041504971/,140,20248.8,中楼层(共20层),2007年建,2室1厅,69.14平米,西,2,1月前发布,
1053,保利花园二期3室1厅东南,https://cd.ke.com/ershoufang/20011717710100151824.html,保利花园二期,https://cd.ke.com/xiaoqu/3011056073467/,165,21428.6,低楼层(共15层),2012年建,3室1厅,77平米,东南,0,1月前发布,
1054,首航欣程标间一号线倪家桥地铁川大保利棕南棕北,https://cd.ke.com/ershoufang/20011717710100150958.html,首航欣程,https://cd.ke.com/xiaoqu/1611048245025/,116,23878.1,中楼层(共29层),2014年建,1室0厅,48.58平米,东南,0,1月前发布,
1055,首信红星广场，户型方正，采光好，装修精美，出售诚心,https://cd.ke.com/ershoufang/20011717710100119338.html,首信红星国际广场,https://cd.ke.com/xiaoqu/1620028359630857/,53,12092.2,中楼层(共11层)1室1厅,,1室1厅,43.83,南,0,1月前发布,
2859,带4个阳台华西医院在小区旁边标准套二采光好,https://cd.ke.com/ershoufang/19120217710100102177.html,国学巷60号,https://cd.ke.com/xiaoqu/3011053893708/,110,12873,高楼层(共7层),1996年建,2室1厅,85.45,南,12,3月前发布,
1057,双楠格调1室0厅东南,https://cd.ke.com/ershoufang/20011717710100103125.html,双楠格调,https://cd.ke.com/xiaoqu/1611043114105/,40,11706.2,中楼层(共13层),2007年建,1室0厅,34.17,东南,2,1月前发布,
1058,上海花园(高新)2室2厅南,https://cd.ke.com/ershoufang/20011717710100100526.html,上海花园(高新),https://cd.ke.com/xiaoqu/1611043056243/,230,22164.4,中楼层(共13层),2006年建,2室2厅,103.77平米,南,4,1月前发布,
1059,通透套二格局分明生活配套成熟,https://cd.ke.com/ershoufang/20011617710100507576.html,龙华阳光,https://cd.ke.com/xiaoqu/1611042820881/,150,16709.4,中楼层(共11层),2005年建,2室1厅,89.77平米,南,5,1月前发布,
1060,保利花园三期3室2厅东北,https://cd.ke.com/ershoufang/20011617710100506869.html,保利花园三期,https://cd.ke.com/xiaoqu/1611047759142/,248,24496.2,高楼层(共15层),2012年建,3室2厅,101.24平米,东北,2,1月前发布,
1061,中海熙苑一期3室2厅南,https://cd.ke.com/ershoufang/20011617710100421166.html,中海熙苑一期,https://cd.ke.com/xiaoqu/1611701093937570/,243,20881.7,高楼层(共18层)3室2厅,,3室2厅,116.37平米,南,0,1月前发布,
1062,铁佛新居三期1室1厅西南,https://cd.ke.com/ershoufang/20011617710100417695.html,铁佛新居三期,https://cd.ke.com/xiaoqu/3011052257416/,65,12548.3,中楼层(共11层),2010年建,1室1厅,51.8,西南,2,1月前发布,
1063,鹭岛国际四期精装中庭带花园套二,https://cd.ke.com/ershoufang/20011617710100501179.html,鹭岛国际四期,https://cd.ke.com/xiaoqu/1611043477314/,283,32956.8,低楼层(共18层),2012年建,2室2厅,85.87平米,南,4,1月前发布,
1064,月光成品，负一楼车库，可出租客可出售,https://cd.ke.com/ershoufang/20011617710100500993.html,月光诚品,https://cd.ke.com/xiaoqu/1611043081234/,15,3721.2,地下室(共层)1室0厅,,1室0厅,40.31,东,0,1月前发布,
1065,一环内标准套二，户型方正，采光好,https://cd.ke.com/ershoufang/20011617710100305096.html,四维村8号,https://cd.ke.com/xiaoqu/168801686662557/,120,18939.4,中楼层(共7层),2000年建,2室1厅,63.36平米,东东南,0,1月前发布,
1066,诚品上院地下标准车位出售，诚心可议价,https://cd.ke.com/ershoufang/20011617710100304711.html,诚品上院,https://cd.ke.com/xiaoqu/3011053697593/,10,3345.6,地下室(共层)1室0厅,,1室0厅,29.89,东,0,1月前发布,
1067,此车位在蓝光诺丁山车库，车位出售,https://cd.ke.com/ershoufang/20011617710100411784.html,蓝光诺丁山,https://cd.ke.com/xiaoqu/3011053790092/,13,5398.7,地下室(共层),2011年建,1室0厅,24.08,东,0,1月前发布,
1068,溢阳绿城，精装套三，坐南朝北，户型方正,https://cd.ke.com/ershoufang/20011617710100304213.html,溢阳绿城,https://cd.ke.com/xiaoqu/1611041507870/,175,19632,高楼层(共6层),2002年建,3室1厅,89.14平米,北,9,1月前发布,
1069,双楠，二环内跃层套三双卫住宅。,https://cd.ke.com/ershoufang/20011617710100409314.html,锦宏嘉华苑,https://cd.ke.com/xiaoqu/1611041513903/,140,13882,低楼层(共12层)3室2厅,,3室2厅,100.85平米,西北,27,1月前发布,
1070,标准套二，装修保养好，；采光好。,https://cd.ke.com/ershoufang/20011617710100117974.html,交大万通格外,https://cd.ke.com/xiaoqu/1611041550529/,140,22268.2,高楼层(共18层),2011年建,2室1厅,62.87平米,西北,3,1月前发布,
1071,红运花园馨苑3室1厅东南,https://cd.ke.com/ershoufang/20011617710100116152.html,红运花园馨苑,https://cd.ke.com/xiaoqu/1611058162958/,130,8552.6,高楼层(共7层),1998年建,3室1厅,152平米,东南,2,1月前发布,
1072,凯悦新城2室1厅南,https://cd.ke.com/ershoufang/20011617710100112767.html,凯悦新城,https://cd.ke.com/xiaoqu/1611041516998/,150,17959.8,高楼层(共12层),2005年建,2室1厅,83.52平米,南,2,1月前发布,
1073,美丽南庭板式结构1梯2户东西朝向急售,https://cd.ke.com/ershoufang/20011617710100112831.html,美丽南庭,https://cd.ke.com/xiaoqu/1611041752155/,326,20065.2,低楼层(共11层),2009年建,4室2厅,162.47平米,东西,4,1月前发布,
1074,一环边精装修居家套二视野采光好,https://cd.ke.com/ershoufang/20011617710100112099.html,香月楠岸,https://cd.ke.com/xiaoqu/1611041497223/,142,16623.7,高楼层(共21层),2009年建,2室1厅,85.42平米,东,10,1月前发布,
1075,中粮祥云二期3室1厅西北,https://cd.ke.com/ershoufang/20011617710100111056.html,中粮祥云二期,https://cd.ke.com/xiaoqu/3011056148267/,400,30492.5,中楼层(共17层),2014年建,3室1厅,131.18平米,西北,1,1月前发布,
1076,紫荆蜜城1室0厅南,https://cd.ke.com/ershoufang/20011617710100105484.html,紫荆蜜城,https://cd.ke.com/xiaoqu/1611043999127/,16,4388.4,地下室(共层)1室0厅,,1室0厅,36.46,南,0,1月前发布,
1077,7号线龙爪堰地铁口旁带花园电梯标准套三双卫,https://cd.ke.com/ershoufang/20011617710100104161.html,会所花园,https://cd.ke.com/xiaoqu/1611041504254/,220,13635.8,高楼层(共15层),2002年建,3室2厅,161.34平米,西南,13,1月前发布,
131,武海中华锦绣居家装修小套二出售,https://cd.ke.com/ershoufang/20031017710100110651.html,武海中华锦绣,https://cd.ke.com/xiaoqu/3011053806870/,101,14663.2,高楼层(共15层),2011年建,2室1厅,68.88,南,11,3天前发布,
1079,一椽坊2室1厅东北,https://cd.ke.com/ershoufang/20011517710100148881.html,一椽坊,https://cd.ke.com/xiaoqu/1611041591410/,118,12911.7,低楼层(共7层),2003年建,2室1厅,91.39平米,东北,0,1月前发布,
1080,临江东路3号地税局单位房低楼层，装修保养好,https://cd.ke.com/ershoufang/20011517710100147546.html,临江东路3号,https://cd.ke.com/xiaoqu/1620022946638298/,270,21428.6,低楼层(共11层)3室2厅,,3室2厅,126平米,南,5,1月前发布,
1081,一环边有装修有阳台带花园,https://cd.ke.com/ershoufang/20011517710100147436.html,玉林北路15号,https://cd.ke.com/xiaoqu/1611041929564/,56,13909.6,高楼层(共6层),2001年建,1室1厅,40.26,西,12,1月前发布,
1082,置信丽都花园城D区1室0厅南,https://cd.ke.com/ershoufang/20011517710100139423.html,置信丽都花园城D区,https://cd.ke.com/xiaoqu/3011056147653/,18,4943.7,地下室(共层),2010年建,1室0厅,36.41,南,0,1月前发布,
1083,标准套一，朝南，光线好，中间楼层带电梯,https://cd.ke.com/ershoufang/20011517710100137368.html,玉林品上,https://cd.ke.com/xiaoqu/1611041514572/,92,18623.5,中楼层(共27层),2007年建,1室1厅,49.4,南,0,1月前发布,
1084,中海龙湾半岛套三户型朝南采光好,https://cd.ke.com/ershoufang/20011517710100137123.html,中海龙湾半岛,https://cd.ke.com/xiaoqu/1611041535394/,300,27611.6,高楼层(共18层),2009年建,3室2厅,108.65平米,南,6,1月前发布,
1085,领秀别墅5室2厅东南,https://cd.ke.com/ershoufang/20011517710100136967.html,领秀别墅,https://cd.ke.com/xiaoqu/1611043067970/,1600,38095.2,低楼层(共3层)5室2厅,,5室2厅,420平米,东南,1,1月前发布,
1086,优客联邦二期1室1厅东南,https://cd.ke.com/ershoufang/20011517710100136223.html,优客联邦二期,https://cd.ke.com/xiaoqu/1611041584271/,110,20797.9,高楼层(共17层),2012年建,1室1厅,52.89,东南,0,1月前发布,
1087,和雅嘉御1室1厅南,https://cd.ke.com/ershoufang/20011517710100135060.html,和雅嘉御,https://cd.ke.com/xiaoqu/1620021681629461/,122,21034.5,高楼层(共24层),2019年建,1室1厅,58平米,南,0,1月前发布,
1088,傲仕门，中层采光好，精装套一，拎包入住,https://cd.ke.com/ershoufang/20011517710100133869.html,傲仕门,https://cd.ke.com/xiaoqu/1611041436118/,108,19237.6,中楼层(共19层),2008年建,1室1厅,56.14,东南,4,1月前发布,
1089,中海锦城两房客厅带阳台有装修户型方正,https://cd.ke.com/ershoufang/20011517710100132616.html,中海锦城一期,https://cd.ke.com/xiaoqu/3011056147802/,160,18843.5,中楼层(共13层),2011年建,2室2厅,84.91平米,北,18,1月前发布,
1036,玉林横街24号的标准套二低楼层,https://cd.ke.com/ershoufang/20011817710100118399.html,玉林横街24号,https://cd.ke.com/xiaoqu/1616639483980943/,89,14233.2,低楼层(共6层),1995年建,2室1厅,62.53,南,11,1月前发布,
1091,武海中华锦绣3室2厅南,https://cd.ke.com/ershoufang/20011517710100129712.html,武海中华锦绣,https://cd.ke.com/xiaoqu/3011053806870/,135,15000,中楼层(共15层),2011年建,3室2厅,90平米,南,31,1月前发布,
1092,大学路12号2室1厅东南,https://cd.ke.com/ershoufang/20011517710100128926.html,大学路12号,https://cd.ke.com/xiaoqu/1611043089366/,175,29264.2,中楼层(共7层),1996年建,2室1厅,59.8平米,东南,16,1月前发布,
1093,国际花园跃三层户型，双地铁，交通便利,https://cd.ke.com/ershoufang/20011517710100128178.html,国际花园,https://cd.ke.com/xiaoqu/1611041489466/,300,21643.5,高楼层(共10层),2005年建,3室3厅,138.61平米,南,9,1月前发布,
1094,丰德国际广场2室1厅东南,https://cd.ke.com/ershoufang/20011517710100125757.html,丰德国际广场,https://cd.ke.com/xiaoqu/1611041432664/,120,16666.7,高楼层(共16层),2005年建,2室1厅,72平米,东南,4,1月前发布,
1095,国际花园2室1厅东南,https://cd.ke.com/ershoufang/20011517710100118798.html,国际花园,https://cd.ke.com/xiaoqu/1611041489466/,165,19079.6,低楼层(共15层),2005年建,2室1厅,86.48平米,东南,3,1月前发布,
1096,独栋别墅，带200平花园。房子满五，无抵押。,https://cd.ke.com/ershoufang/20011517710100118097.html,皇家别墅,https://cd.ke.com/xiaoqu/1610477072823190/,600,25041.7,低楼层(共2层),2000年建,6室2厅,239.6平米,东,13,1月前发布,
1097,居家套二南一环安静不临街,https://cd.ke.com/ershoufang/20011517710100116681.html,天乐嘉苑,https://cd.ke.com/xiaoqu/1611041556997/,160,15797.8,中楼层(共16层),2004年建,2室1厅,101.28平米,西,6,1月前发布,
1098,标准套一，安静采光好。简单装修，业主诚心,https://cd.ke.com/ershoufang/20011517710100114958.html,国际花园,https://cd.ke.com/xiaoqu/1611041489466/,90,18412.4,中楼层(共15层),2005年建,1室1厅,48.88,南,7,1月前发布,
1099,房子满两年，没有增值税房子产权清晰，单独产权,https://cd.ke.com/ershoufang/20011517710100114287.html,美丽天城,https://cd.ke.com/xiaoqu/1611041575579/,150,17970.5,中楼层(共16层),2008年建,2室2厅,83.47平米,南,4,1月前发布,
1100,华都星公馆电梯大套三精装修,https://cd.ke.com/ershoufang/20011517710100110589.html,华都星公馆二期,https://cd.ke.com/xiaoqu/3011053727078/,165,12064,低楼层(共12层),2004年建,3室1厅,136.77平米,东,8,1月前发布,
1101,内双楠少有2梯8户电梯小户型有地下停车场,https://cd.ke.com/ershoufang/20011517710100108622.html,楠宝石,https://cd.ke.com/xiaoqu/1611043104512/,150,24991.7,低楼层(共15层),2006年建,1室1厅,60.02平米,东,0,1月前发布,
1102,朝东，对中庭，中间楼层，大套三,https://cd.ke.com/ershoufang/20011517710100104944.html,成都A区,https://cd.ke.com/xiaoqu/1611046551661/,298,19640.2,中楼层(共21层),2011年建,3室1厅,151.73平米,东,1,1月前发布,
1103,金茂礼都标准套二朝东安静不临街,https://cd.ke.com/ershoufang/20011417710100176149.html,金茂礼都,https://cd.ke.com/xiaoqu/1611041508809/,130,17202.6,高楼层(共28层),2005年建,2室1厅,75.57平米,东,41,1月前发布,
1104,武侯祠大街262号标准精装套二,https://cd.ke.com/ershoufang/20011417710100175534.html,武侯祠大街262号,https://cd.ke.com/xiaoqu/1611044805832/,126,15003.6,中楼层(共6层),1993年建,2室1厅,83.98平米,西南,22,1月前发布,
1105,置信丽都花园城D区2室1厅南,https://cd.ke.com/ershoufang/20011417710100170756.html,置信丽都花园城D区,https://cd.ke.com/xiaoqu/3011056147653/,210,21514.2,高楼层(共13层),2009年建,2室1厅,97.61平米,南,2,1月前发布,
1106,置信丽都花园城C区3室2厅东北,https://cd.ke.com/ershoufang/20011417710100170375.html,置信丽都花园城C区,https://cd.ke.com/xiaoqu/1611057999395/,248,17850.7,中楼层(共13层),2006年建,3室2厅,138.93平米,东北,7,1月前发布,
