,房屋名称,房屋链接,房屋位置,房屋位置链接,房屋总价,房屋单价,楼层,建造时间,几室几厅,房屋面积,朝向,关注人数,发布时间
647,顺江新苑B区标准套二装修保养好,https://cd.ke.com/ershoufang/20022717710100127869.html,顺江新苑B区,https://cd.ke.com/xiaoqu/3011053811331/,73.0,单价11094.2元/平米,高楼层(共6层),2003年建,2室1厅,65.8平米,东,8,15天前发布
648,郭家桥正解7号院，海蓉新邨，高楼层套二,https://cd.ke.com/ershoufang/20022717710100126172.html,海蓉新邨,https://cd.ke.com/xiaoqu/3011052224485/,85.0,单价15290.5元/平米,高楼层(共7层),1999年建,2室1厅,55.59平米,南,3,15天前发布
649,紫荆名园3室2厅南北,https://cd.ke.com/ershoufang/20022717710100123875.html,紫荆名园,https://cd.ke.com/xiaoqu/1611041831178/,190.0,单价15585.3元/平米,中楼层(共6层),2001年建,3室2厅,121.91平米,南北,6,15天前发布
650,怡泰花园1室1厅东南西南,https://cd.ke.com/ershoufang/20022717710100123545.html,怡泰花园,https://cd.ke.com/xiaoqu/3011053822280/,80.0,单价17245.1元/平米,高楼层(共15层),2014年建,1室1厅,46.39平米,东南西南,2,15天前发布
651,位于红城户数较少的一边位置安静不临街,https://cd.ke.com/ershoufang/20022717710100122431.html,红城,https://cd.ke.com/xiaoqu/1611043133022/,55.0,单价12996.2元/平米,高楼层(共17层),2011年建,1室0厅,42.32平米,东,1,15天前发布
652,中海锦城二期3室2厅西,https://cd.ke.com/ershoufang/20022717710100120376.html,中海锦城二期,https://cd.ke.com/xiaoqu/1611062166607/,190.0,单价19387.8元/平米,低楼层(共15层),2012年建,3室2厅,98平米,西,4,15天前发布
653,花香庭院标准套二采光好看房方便,https://cd.ke.com/ershoufang/20022717710100118316.html,花香庭院,https://cd.ke.com/xiaoqu/1611042022348/,96.0,单价12608.4元/平米,高楼层(共6层),2005年建,2室1厅,76.14平米,东南,4,15天前发布
654,杰座2室1厅东南,https://cd.ke.com/ershoufang/20022717710100117160.html,杰座,https://cd.ke.com/xiaoqu/1611041508203/,125.0,单价14709.3元/平米,中楼层(共16层),2009年建,2室1厅,84.98平米,东南,20,15天前发布
655,鹭岛国际四期2室1厅北,https://cd.ke.com/ershoufang/20022717710100113597.html,鹭岛国际四期,https://cd.ke.com/xiaoqu/1611043477314/,190.0,单价21839.1元/平米,中楼层(共17层),2012年建,2室1厅,87平米,北,0,15天前发布
656,中铁三号线新上套一居家装修对中庭安静不吵,https://cd.ke.com/ershoufang/20022717710100112022.html,中铁瑞城三号线,https://cd.ke.com/xiaoqu/1611058001441/,118.0,单价21643.4元/平米,高楼层(共12层),2012年建,1室1厅,54.52平米,北,1,15天前发布
657,电信南街11号2室1厅南,https://cd.ke.com/ershoufang/20022717710100111856.html,电信南街11号,https://cd.ke.com/xiaoqu/1620030909824694/,89.8,单价14618.3元/平米,中楼层(共5层),1989年建,2室1厅,61.43平米,南,9,15天前发布
658,优客联邦二期标准套二满二不临街有钥匙,https://cd.ke.com/ershoufang/20022717710100111668.html,优客联邦二期,https://cd.ke.com/xiaoqu/1611041584271/,162.0,单价19445.4元/平米,高楼层(共18层),2012年建,2室1厅,83.31平米,东南,11,15天前发布
659,龙湾旁户型方正明厨明卫配套齐全交通便利,https://cd.ke.com/ershoufang/20022717710100105519.html,龙腾花园,https://cd.ke.com/xiaoqu/1611043068531/,100.0,单价13304.9元/平米,低楼层(共11层),2007年建,3室1厅,75.16平米,南,12,15天前发布
660,鹭岛国际社区中庭不临街视野好位置安静,https://cd.ke.com/ershoufang/20022717710100102691.html,鹭岛国际一二期,https://cd.ke.com/xiaoqu/1611043475800/,79.0,单价16586.2元/平米,中楼层(共11层),2006年建,1室0厅,47.63平米,西,7,15天前发布
661,玲珑郡大套二居家装修保养好小区环境优美,https://cd.ke.com/ershoufang/20022617710100163142.html,玲珑郡,https://cd.ke.com/xiaoqu/3011056120282/,153.0,单价18828.5元/平米,中楼层(共13层),2012年建,2室1厅,81.26平米,南,4,16天前发布
662,武侯区武青北路尚房国际,https://cd.ke.com/ershoufang/20022617710100161256.html,尚房国际公馆,https://cd.ke.com/xiaoqu/1611058280005/,160.0,单价16549.4元/平米,中楼层(共18层),2012年建,3室2厅,96.68平米,南,4,16天前发布
663,桐梓林欧城大套二双卫精装诚意出售,https://cd.ke.com/ershoufang/20022617710100160531.html,桐梓林欧城,https://cd.ke.com/xiaoqu/1611043137543/,245.0,单价27568.4元/平米,低楼层(共22层),2009年建,2室1厅,88.87平米,东南,2,16天前发布
664,世豪嘉柏1室0厅东,https://cd.ke.com/ershoufang/20022617710100156681.html,世豪嘉柏,https://cd.ke.com/xiaoqu/1611061265761/,11.0,单价3235.3元/平米,地下室(共层),2014年建,1室0厅,34平米,东,0,16天前发布
665,海德花苑2室1厅南,https://cd.ke.com/ershoufang/20022617710100156165.html,海德花苑,https://cd.ke.com/xiaoqu/1613832377610939/,136.0,单价21621.6元/平米,低楼层(共12层)2室1厅,62.9平米,南,,,0,16天前发布
666,地铁3号线、9号线旁，精装套三，满两年！不临街！,https://cd.ke.com/ershoufang/20022617710100153897.html,首信首御,https://cd.ke.com/xiaoqu/3011056111813/,170.0,单价20762.1元/平米,中楼层(共17层),2013年建,3室1厅,81.88平米,东东南,2,16天前发布
667,桐梓林南北通透双阳台大套二,https://cd.ke.com/ershoufang/20022617710100154258.html,首座,https://cd.ke.com/xiaoqu/1611041467704/,320.0,单价24837元/平米,低楼层(共29层),2010年建,2室2厅,128.84平米,南北,1,16天前发布
668,置信南北朝向三室两厅双卫,https://cd.ke.com/ershoufang/20022617710100154358.html,置信丽都花园城A区,https://cd.ke.com/xiaoqu/3011056147564/,256.0,单价17913.4元/平米,高楼层(共13层),2006年建,4室2厅,142.91平米,东南,6,16天前发布
669,紫荆巷56号，一居室，客厅朝南，安静不临街,https://cd.ke.com/ershoufang/20022617710100152137.html,紫荆巷56号院,https://cd.ke.com/xiaoqu/1611043049517/,53.0,单价12214.8元/平米,高楼层(共6层),2000年建,1室1厅,43.39平米,南,0,16天前发布
670,中粮香颂丽都1室0厅东南,https://cd.ke.com/ershoufang/20022617710100151771.html,中粮香颂丽都,https://cd.ke.com/xiaoqu/1611060926316/,18.5,单价5230.4元/平米,地下室(共层)1室0厅,35.37平米,东南,,,1,16天前发布
671,2014年首航欣程套三采光好视野好,https://cd.ke.com/ershoufang/20022617710100150929.html,首航欣程,https://cd.ke.com/xiaoqu/1611048245025/,245.0,单价27565.3元/平米,中楼层(共32层),2014年建,3室1厅,88.88平米,西南,2,16天前发布
672,满两年中粮品质精装舒适小套三直接拎包入住,https://cd.ke.com/ershoufang/20022617710100143812.html,中粮香颂丽都,https://cd.ke.com/xiaoqu/1611060926316/,189.0,单价24302.4元/平米,低楼层(共19层),2015年建,3室2厅,77.77平米,西南,3,16天前发布
673,百草苑4室2厅南东,https://cd.ke.com/ershoufang/20022617710100142728.html,百草苑,https://cd.ke.com/xiaoqu/1611042004780/,268.0,单价16441.7元/平米,高楼层(共7层),2002年建,4室2厅,163平米,南东,0,16天前发布
674,龙爪堰地铁口单价便宜的顶楼带花园，业主急售。,https://cd.ke.com/ershoufang/20022617710100141196.html,红运花园佳苑,https://cd.ke.com/xiaoqu/1611058507205/,132.0,单价8066.5元/平米,高楼层(共7层),1999年建,4室1厅,163.64平米,东,0,16天前发布
675,紫竹北街65号2室1厅南,https://cd.ke.com/ershoufang/20022617710100138558.html,紫竹北街65号,https://cd.ke.com/xiaoqu/1611043060099/,79.0,单价12835.1元/平米,高楼层(共6层),2000年建,2室1厅,61.55平米,南,0,16天前发布
676,单价便宜：业主诚心出售，随时可以看，交通便利。,https://cd.ke.com/ershoufang/20022617710100138323.html,红运花园佳苑,https://cd.ke.com/xiaoqu/1611058507205/,128.0,单价8048.3元/平米,高楼层(共7层),1999年建,3室2厅,159.04平米,东,4,16天前发布
677,玲珑郡2室1厅南,https://cd.ke.com/ershoufang/20022617710100137897.html,玲珑郡,https://cd.ke.com/xiaoqu/3011056120282/,110.0,单价17460.3元/平米,中楼层(共11层),2012年建,2室1厅,63平米,南,0,16天前发布
678,丽景天成标准套三双卫，朝东对中庭，安静不临街,https://cd.ke.com/ershoufang/20022617710100127511.html,丽景天成,https://cd.ke.com/xiaoqu/1611041519281/,260.0,单价20040.1元/平米,高楼层(共18层),2004年建,3室1厅,129.74平米,东,3,16天前发布
679,邻里中央1室1厅东南,https://cd.ke.com/ershoufang/20022617710100123661.html,邻里中央,https://cd.ke.com/xiaoqu/168121551432773/,66.0,单价12215.4元/平米,中楼层(共8层),2012年建,1室1厅,54.03平米,东南,0,16天前发布
680,花样年花好园1室1厅东南,https://cd.ke.com/ershoufang/20022617710100121241.html,花样年花好园,https://cd.ke.com/xiaoqu/1611041608619/,50.0,单价10204.1元/平米,高楼层(共20层),2007年建,1室1厅,49平米,东南,0,16天前发布
681,格林楠2室1厅南,https://cd.ke.com/ershoufang/20022617710100120713.html,格林楠,https://cd.ke.com/xiaoqu/3011053914040/,140.0,单价18351元/平米,中楼层(共14层),2012年建,2室1厅,76.29平米,南,0,16天前发布
682,紫檀二期高楼层全新装修对中庭采光好次新房,https://cd.ke.com/ershoufang/20022617710100120861.html,紫檀,https://cd.ke.com/xiaoqu/1611041556800/,310.0,单价30996.9元/平米,高楼层(共26层),2017年建,2室1厅,100.01平米,南,2,16天前发布
683,交大格外原样板间出售,https://cd.ke.com/ershoufang/20022617710100116074.html,交大万通格外,https://cd.ke.com/xiaoqu/1611041550529/,155.0,单价19742.7元/平米,高楼层(共18层),2011年建,2室1厅,78.51平米,东南西南,4,16天前发布
684,廊桥乐章大套一，装修保养好，交通生活配套成熟,https://cd.ke.com/ershoufang/20022617710100114571.html,廊桥乐章,https://cd.ke.com/xiaoqu/3011052067938/,125.0,单价24187.3元/平米,低楼层(共20层),2009年建,1室1厅,51.68平米,东南,0,16天前发布
685,采光充足，视野宽阔，配套设施齐全，交通便利。。,https://cd.ke.com/ershoufang/20022617710100112658.html,中央花园二期,https://cd.ke.com/xiaoqu/1611041477479/,275.0,单价12066.7元/平米,高楼层(共8层),1998年建,5室2厅,227.9平米,东,2,16天前发布
686,新双楠蓝光金双楠精致套三朝南对中庭,https://cd.ke.com/ershoufang/20022617710100105662.html,蓝光金双楠二期,https://cd.ke.com/xiaoqu/1620031547538329/,116.0,单价17058.8元/平米,低楼层(共28层)3室2厅,68平米,南,,,3,16天前发布
687,五大花园多层小区，标准套一，房东诚心出售,https://cd.ke.com/ershoufang/20022617710100102728.html,晋阳银座,https://cd.ke.com/xiaoqu/1611041515465/,49.0,单价12237.8元/平米,中楼层(共6层),2006年建,1室0厅,40.04平米,西,0,16天前发布
688,会所花园1室2厅东南,https://cd.ke.com/ershoufang/20022617710100101737.html,会所花园,https://cd.ke.com/xiaoqu/1611041504254/,90.0,单价14705.9元/平米,中楼层(共12层),2002年建,1室2厅,61.2平米,东南,0,16天前发布
689,玲珑郡新上对中庭套二直接入住。,https://cd.ke.com/ershoufang/20022617710100101531.html,玲珑郡,https://cd.ke.com/xiaoqu/3011056120282/,112.0,单价17676.8元/平米,中楼层(共11层),2012年建,2室1厅,63.36平米,东,5,16天前发布
690,套三带平台舒适宜居喝坝坝茶也安逸,https://cd.ke.com/ershoufang/20022517710100157822.html,华宇静苑二期,https://cd.ke.com/xiaoqu/3011056101837/,175.0,单价23486.8元/平米,低楼层(共11层),2014年建,3室2厅,74.51平米,南西南,2,17天前发布
691,金辉枫尚3室1厅东南,https://cd.ke.com/ershoufang/20022517710100157737.html,金辉枫尚,https://cd.ke.com/xiaoqu/3011053769898/,160.0,单价16992.4元/平米,高楼层(共18层),2011年建,3室1厅,94.16平米,东南,5,17天前发布
692,户型方正，采光好，楼层也好，满两年,https://cd.ke.com/ershoufang/20022517710100156896.html,沙竹苑,https://cd.ke.com/xiaoqu/3011053990595/,67.2,单价14000元/平米,高楼层(共12层)1室1厅,48平米,东南,,,0,17天前发布
693,正成城市乐章套三双卫有装修,https://cd.ke.com/ershoufang/20022517710100154496.html,正成城市乐章,https://cd.ke.com/xiaoqu/3011053747317/,170.0,单价18681.3元/平米,高楼层(共22层),2014年建,3室1厅,91平米,东南,2,17天前发布
694,园林小区采光好跃层套三双卫，新装修，拎包入住。,https://cd.ke.com/ershoufang/20022517710100153175.html,锦宏骏苑北区,https://cd.ke.com/xiaoqu/1611042040069/,228.0,单价19000元/平米,高楼层(共11层),2004年建,3室2厅,120平米,东南,3,17天前发布
695,蓝光金双楠一期标准套三，满两年,https://cd.ke.com/ershoufang/20022517710100150436.html,蓝光金双楠一期,https://cd.ke.com/xiaoqu/1620031574802512/,125.0,单价19485.6元/平米,中楼层(共25层),2015年建,3室2厅,64.15平米,南,1,17天前发布
696,正基城市主场新出低总价套二，房东诚心出售,https://cd.ke.com/ershoufang/20022517710100145858.html,正基城市主场,https://cd.ke.com/xiaoqu/1611043140746/,87.0,单价15327.7元/平米,低楼层(共20层),2012年建,2室1厅,56.76平米,东南南,64,17天前发布
697,玉林品上1室1厅东南南,https://cd.ke.com/ershoufang/20022517710100143966.html,玉林品上,https://cd.ke.com/xiaoqu/1611041514572/,96.0,单价14967.3元/平米,低楼层(共27层),2007年建,1室1厅,64.14平米,东南南,0,17天前发布
698,精装修套二，业主诚心卖，看房方便,https://cd.ke.com/ershoufang/20022517710100144251.html,世豪嘉柏,https://cd.ke.com/xiaoqu/1611061265761/,139.0,单价16718.8元/平米,高楼层(共22层),2014年建,2室1厅,83.14平米,西北,17,17天前发布
699,套四双卫，前后不临街对中庭，居家装修,https://cd.ke.com/ershoufang/20022517710100138614.html,双楠谊苑一期,https://cd.ke.com/xiaoqu/1611043448749/,212.0,单价13994.3元/平米,低楼层(共7层),1998年建,4室1厅,151.49平米,南,1,17天前发布
700,紫荆蜜城1室0厅南,https://cd.ke.com/ershoufang/20022517710100136443.html,紫荆蜜城,https://cd.ke.com/xiaoqu/1611043999127/,16.0,单价5333.3元/平米,地下室(共层)1室0厅,30平米,南,,,0,17天前发布
701,川音大道超南殷实装潢温馨私密时尚小窝拎包入住,https://cd.ke.com/ershoufang/20022517710100135913.html,时代100,https://cd.ke.com/xiaoqu/1611041466116/,69.8,单价16571.7元/平米,中楼层(共16层),2002年建,1室0厅,42.12平米,南,5,17天前发布
702,竹园一期3室1厅西南,https://cd.ke.com/ershoufang/20022517710100135249.html,竹园一期,https://cd.ke.com/xiaoqu/1611041605843/,97.5,单价13045.2元/平米,中楼层(共7层),2000年建,3室1厅,74.74平米,西南,4,17天前发布
703,燃灯寺北街63号单位房提前预约顶楼带花园,https://cd.ke.com/ershoufang/20022517710100132549.html,燃灯寺北街63号,https://cd.ke.com/xiaoqu/1611041918800/,145.0,单价14047.7元/平米,高楼层(共7层),2000年建,2室2厅,103.22平米,南,0,17天前发布
704,双楠映象套二双卫不临街东南朝向有装修,https://cd.ke.com/ershoufang/20022517710100129443.html,双楠映象,https://cd.ke.com/xiaoqu/3011056117821/,139.0,单价14494.3元/平米,中楼层(共9层),2009年建,2室2厅,95.9平米,东南,30,17天前发布
705,保利花园一期，标准套三双卫，央企大盘,https://cd.ke.com/ershoufang/20022517710100127322.html,保利花园一期,https://cd.ke.com/xiaoqu/3011056076924/,238.0,单价24204.2元/平米,高楼层(共16层),2011年建,3室2厅,98.33平米,西,2,17天前发布
706,中粮香颂丽都负一楼临电梯大车位。,https://cd.ke.com/ershoufang/20022517710100126390.html,中粮香颂丽都,https://cd.ke.com/xiaoqu/1611060926316/,20.0,单价5654.5元/平米,地下室(共层)1室0厅,35.37平米,东南,,,1,17天前发布
707,优客联邦三期，精装套一，全明格局采光好，户型方正,https://cd.ke.com/ershoufang/20022517710100115990.html,优客联邦三期,https://cd.ke.com/xiaoqu/1611044060273/,120.0,单价21108.2元/平米,低楼层(共18层),2012年建,1室1厅,56.85平米,西北,0,17天前发布
708,新双楠蓝光金双楠套二出售户型方正视野开阔,https://cd.ke.com/ershoufang/20022517710100114840.html,蓝光金双楠二期,https://cd.ke.com/xiaoqu/1620031547538329/,98.0,单价19280元/平米,低楼层(共27层)2室2厅,50.83平米,北,,,1,17天前发布
709,鹭岛国际一二期4室1厅南,https://cd.ke.com/ershoufang/20022517710100113090.html,鹭岛国际一二期,https://cd.ke.com/xiaoqu/1611043475800/,350.0,单价23049.1元/平米,中楼层(共6层),2006年建,4室1厅,151.85平米,南,11,17天前发布
710,诚品上院居家装修对中庭朝南房东诚意出售,https://cd.ke.com/ershoufang/20022517710100112677.html,诚品上院,https://cd.ke.com/xiaoqu/3011053697593/,110.0,单价12249.4元/平米,低楼层(共18层),2008年建,2室2厅,89.8平米,南,12,17天前发布
