,房屋名称,房屋链接,房屋位置,房屋位置链接,楼层,建造时间,几室几厅,房屋面积,朝向,关注人数,发布时间
526,翡翠城叠拼别墅，位置安静独立车位。,https://cd.ke.com/ershoufang/20022817710100131717.html,翡翠城三期,https://cd.ke.com/xiaoqu/1611047618273/,低楼层(共3层),2008年建,5室2厅,305.91平米,南,17,13天前发布
527,富丽苑2室1厅西北,https://cd.ke.com/ershoufang/20022817710100131346.html,富丽苑,https://cd.ke.com/xiaoqu/1611041837910/,低楼层(共7层),1999年建,2室1厅,79.46平米,西北,11,13天前发布
528,锦江区洪河地铁站伊藤广场旁套二婚房装修,https://cd.ke.com/ershoufang/20022817710100128043.html,绿地468云玺五期,https://cd.ke.com/xiaoqu/1620026673981109/,高楼层(共43层)2室2厅,77.19平米,东南,,,0,13天前发布
529,二环内府河边望江嘉苑标准套二单卫,https://cd.ke.com/ershoufang/20022817710100126128.html,望江嘉苑,https://cd.ke.com/xiaoqu/1611041529992/,中楼层(共6层),2005年建,2室2厅,81.3平米,西南,2,13天前发布
530,翡翠城二期带花园，对中庭，业主自住装修，保养好,https://cd.ke.com/ershoufang/20022817710100122822.html,翡翠城二期,https://cd.ke.com/xiaoqu/1611043129257/,低楼层(共5层),2006年建,5室2厅,228.86平米,东南,7,13天前发布
531,精装三居室不临街采光好视野好,https://cd.ke.com/ershoufang/20022817710100118799.html,南府锦,https://cd.ke.com/xiaoqu/1611041552349/,中楼层(共18层),2004年建,3室2厅,117.04平米,西南,8,13天前发布
532,卓锦城一期标准套三双卫安静,https://cd.ke.com/ershoufang/20022817710100118528.html,卓锦城一期,https://cd.ke.com/xiaoqu/1611041742145/,低楼层(共18层),2006年建,3室1厅,128.79平米,西南,8,13天前发布
533,中间楼层大套二视野很不错,https://cd.ke.com/ershoufang/20022817710100116297.html,锦江城市花园一期,https://cd.ke.com/xiaoqu/1611041539854/,低楼层(共34层),2009年建,2室1厅,89.24平米,南北,2,13天前发布
534,中粮鸿云，业主自己装修设计的三面采光横厅三房,https://cd.ke.com/ershoufang/20022817710100113483.html,中粮鸿云,https://cd.ke.com/xiaoqu/1611063169008/,低楼层(共32层),2017年建,3室1厅,87.83平米,西南东北,32,13天前发布
535,澳龙名城2室2厅东西南,https://cd.ke.com/ershoufang/20022817710100111047.html,澳龙名城,https://cd.ke.com/xiaoqu/1611041481744/,中楼层(共19层),2009年建,2室2厅,68.78平米,东西南,0,13天前发布
536,望江橡树林一期1室1厅东,https://cd.ke.com/ershoufang/20022817710100107749.html,望江橡树林一期,https://cd.ke.com/xiaoqu/1611041736706/,中楼层(共34层),2009年建,1室1厅,53.4平米,东,0,13天前发布
537,万科城市花园朝南不临街保养好,https://cd.ke.com/ershoufang/20022817710100105879.html,万科城市花园,https://cd.ke.com/xiaoqu/1611057879617/,中楼层(共6层),2007年建,3室1厅,112.47平米,南,16,13天前发布
538,天涯石+简装+低楼层+套二+带小花园,https://cd.ke.com/ershoufang/20022817710100102054.html,东安北左街23号,https://cd.ke.com/xiaoqu/1611059693497/,低楼层(共5层),1995年建,2室1厅,60.21平米,南,3,13天前发布
539,牛王庙套三！一家人宜居！自住都可！,https://cd.ke.com/ershoufang/20022817710100101129.html,一心桥横街24号院,https://cd.ke.com/xiaoqu/1610164891300798/,高楼层(共5层)3室1厅,73平米,西南,,,15,13天前发布
540,静居嘉苑，标准套2，位置好，门口就万达,https://cd.ke.com/ershoufang/20022817710100100491.html,静居嘉苑,https://cd.ke.com/xiaoqu/3011053920649/,高楼层(共4层),2005年建,2室2厅,88.16平米,东南,1,13天前发布
541,锦江城市花园一期3室1厅南,https://cd.ke.com/ershoufang/20022817710100100217.html,锦江城市花园一期,https://cd.ke.com/xiaoqu/1611041539854/,高楼层(共34层),2009年建,3室1厅,86.85平米,南,4,13天前发布
542,成小在旁小户型税费少房东诚心出售！,https://cd.ke.com/ershoufang/20022717710100158834.html,阳光365,https://cd.ke.com/xiaoqu/1611041504152/,低楼层(共18层),2005年建,1室1厅,33.11平米,西,11,14天前发布
543,蓝润V客东都二期套一，水电通，离地铁近，方便,https://cd.ke.com/ershoufang/20022717710100154644.html,蓝润V客东都二期,https://cd.ke.com/xiaoqu/1620027206841027/,中楼层(共35层),2017年建,1室1厅,23平米,东,0,14天前发布
544,世代锦江商务楼标间带卫生间有装修朝东,https://cd.ke.com/ershoufang/20022717710100153671.html,世代锦江商务楼,https://cd.ke.com/xiaoqu/1611061287649/,中楼层(共29层),2005年建,1室0厅,57.61平米,东,10,14天前发布
545,沙河边优质套三双卫，装修好，保养好,https://cd.ke.com/ershoufang/20022717710100143829.html,交大绿岭二期,https://cd.ke.com/xiaoqu/3011053873186/,低楼层(共34层),2011年建,3室2厅,108.85平米,东南西南,9,14天前发布
546,东湖国际大套一户型方正不临街,https://cd.ke.com/ershoufang/20022717710100133981.html,东湖国际,https://cd.ke.com/xiaoqu/1611043090288/,低楼层(共33层),2012年建,1室1厅,56平米,东,0,14天前发布
547,天涯石画片业主自住精装电梯房标准套二,https://cd.ke.com/ershoufang/20022717710100133543.html,莱茵春天,https://cd.ke.com/xiaoqu/1611059154111/,高楼层(共19层),2003年建,2室2厅,82.78平米,南,30,14天前发布
548,央湖名邸二期3室2厅西南,https://cd.ke.com/ershoufang/20022717710100133679.html,央湖名邸二期,https://cd.ke.com/xiaoqu/1616618214667186/,低楼层(共31层),2018年建,3室2厅,101平米,西南,5,14天前发布
549,天涯石画片优质必看套三随时看房,https://cd.ke.com/ershoufang/20022717710100132812.html,莱茵春天,https://cd.ke.com/xiaoqu/1611059154111/,低楼层(共19层),2003年建,3室2厅,163.11平米,东南,2,14天前发布
550,望江锦园精装套四，实木家具，业主诚售,https://cd.ke.com/ershoufang/20022717710100121955.html,望江锦园,https://cd.ke.com/xiaoqu/1611058001960/,中楼层(共33层),2014年建,4室2厅,152.07平米,东,45,14天前发布
551,蓝润V客东都一期2室1厅东南,https://cd.ke.com/ershoufang/20022717710100121625.html,蓝润V客东都一期,https://cd.ke.com/xiaoqu/1611064000576/,高楼层(共35层),2017年建,2室1厅,54.36平米,东南,0,14天前发布
552,翡翠城五期1室0厅东,https://cd.ke.com/ershoufang/20022717710100121165.html,翡翠城五期,https://cd.ke.com/xiaoqu/1611043088693/,地下室(共层),2011年建,1室0厅,29.14平米,东,0,14天前发布
553,东城美地2室1厅东,https://cd.ke.com/ershoufang/20022717710100119657.html,东城美地,https://cd.ke.com/xiaoqu/3011053220386/,中楼层(共34层),2014年建,2室1厅,59.46平米,东,0,14天前发布
554,528盐道街户型紧凑无浪费，卧室正带阳台，带家具家电,https://cd.ke.com/ershoufang/20022717710100119317.html,锦江城市花园二期,https://cd.ke.com/xiaoqu/1611041538906/,高楼层(共34层),2011年建,2室1厅,71.85平米,南北,1,14天前发布
555,三环内娇子立交旁居家装修套二位置安静,https://cd.ke.com/ershoufang/20022717710100119296.html,上东锦城B区,https://cd.ke.com/xiaoqu/3011053450322/,低楼层(共34层),2008年建,2室2厅,87.13平米,东,1,14天前发布
556,沙河便，带装修三房，带阳台，对中庭,https://cd.ke.com/ershoufang/20022717710100115683.html,沙河壹号二期,https://cd.ke.com/xiaoqu/3011053579030/,中楼层(共32层),2013年建,3室2厅,83.84平米,东南,13,14天前发布
557,上东锦城B区套二，户型好，采光好。,https://cd.ke.com/ershoufang/20022717710100114433.html,上东锦城B区,https://cd.ke.com/xiaoqu/3011053450322/,高楼层(共34层),2008年建,2室1厅,89.69平米,东南,12,14天前发布
558,俊发星雅俊园3室2厅东南,https://cd.ke.com/ershoufang/20022717710100105688.html,俊发星雅俊园,https://cd.ke.com/xiaoqu/1611060973372/,低楼层(共30层),2015年建,3室2厅,82.83平米,东南,5,14天前发布
559,采光好，视野好，交通便利楼下配套齐全,https://cd.ke.com/ershoufang/20022717710100104625.html,俊发星雅俊园,https://cd.ke.com/xiaoqu/1611060973372/,高楼层(共37层),2015年建,1室1厅,38平米,东南,0,14天前发布
560,2015年电梯商品房，致瑞雅苑标准套二,https://cd.ke.com/ershoufang/20022617710100157733.html,致瑞雅苑A区,https://cd.ke.com/xiaoqu/168463400841818/,低楼层(共29层),1994年建,2室2厅,86.52平米,南,4,15天前发布
561,蓝谷地天域3室2厅西南,https://cd.ke.com/ershoufang/20022617710100153750.html,蓝谷地天域,https://cd.ke.com/xiaoqu/3011053261179/,中楼层(共34层),2010年建,3室2厅,83.86平米,西南,3,15天前发布
562,东糠市街3号2室1厅南,https://cd.ke.com/ershoufang/20022617710100149874.html,东糠市街3号,https://cd.ke.com/xiaoqu/1612361014455579/,低楼层(共7层)2室1厅,82.53平米,南,,,0,15天前发布
563,钢管厂五区标间出售户型方正不临街适合居家,https://cd.ke.com/ershoufang/20022617710100147488.html,钢管厂五区,https://cd.ke.com/xiaoqu/1611041510821/,低楼层(共6层)1室1厅,32.55平米,东南,,,10,15天前发布
564,中粮鸿云，精装套二，不临高架，采光好,https://cd.ke.com/ershoufang/20022617710100147361.html,中粮鸿云,https://cd.ke.com/xiaoqu/1611063169008/,高楼层(共40层),2017年建,2室1厅,64.58平米,西南,18,15天前发布
565,卓锦城三期房屋出售，精装套二，拎包入住,https://cd.ke.com/ershoufang/20022617710100145532.html,卓锦城三期,https://cd.ke.com/xiaoqu/1611041741563/,低楼层(共24层),2010年建,2室1厅,96.72平米,东南,6,15天前发布
566,阳光新业中心2室1厅南,https://cd.ke.com/ershoufang/20022617710100144757.html,阳光新业中心,https://cd.ke.com/xiaoqu/1611063242484/,高楼层(共27层),2014年建,2室1厅,85平米,南,0,15天前发布
567,万科三期的套二，双面采光，视野很好，看四季风景,https://cd.ke.com/ershoufang/20022617710100143758.html,万科城市花园,https://cd.ke.com/xiaoqu/1611057879617/,高楼层(共6层),2007年建,2室2厅,84平米,东北,2,15天前发布
568,锦江城市花园三期1室0厅南,https://cd.ke.com/ershoufang/20022617710100139662.html,锦江城市花园三期,https://cd.ke.com/xiaoqu/1611047140791/,地下室(共层),2011年建,1室0厅,35平米,南,0,15天前发布
569,蓝谷地天域2室2厅西南,https://cd.ke.com/ershoufang/20022617710100141666.html,蓝谷地天域,https://cd.ke.com/xiaoqu/3011053261179/,中楼层(共33层),2011年建,2室2厅,87.29平米,西南,4,15天前发布
570,高楼层采光视野比较好简单装修,https://cd.ke.com/ershoufang/20022617710100136256.html,锦江城市花园一期,https://cd.ke.com/xiaoqu/1611041539854/,高楼层(共34层),2009年建,2室2厅,88.93平米,西北,1,15天前发布
571,中间楼层精装套二带家具家电带阳台采光好东南向,https://cd.ke.com/ershoufang/20022617710100133662.html,蓝谷地天域,https://cd.ke.com/xiaoqu/3011053261179/,中楼层(共31层),2011年建,2室2厅,84.41平米,东南,6,15天前发布
572,高楼层视野开阔，朝南对中庭，通风采光俱佳,https://cd.ke.com/ershoufang/20022617710100134014.html,镏金岁月,https://cd.ke.com/xiaoqu/1611041550235/,高楼层(共30层),2010年建,3室1厅,80.1平米,南,9,15天前发布
573,华宇广场2室2厅南,https://cd.ke.com/ershoufang/20022617710100132839.html,华宇广场,https://cd.ke.com/xiaoqu/1611062702646/,低楼层(共18层),2018年建,2室2厅,49平米,南,0,15天前发布
574,清水套三，通风采光俱佳，户型实用无浪费,https://cd.ke.com/ershoufang/20022617710100134994.html,ICC天曜,https://cd.ke.com/xiaoqu/1611063595516/,中楼层(共39层),2015年建,3室1厅,152.69平米,东南,9,15天前发布
575,鑫苑名家一期1室0厅东南,https://cd.ke.com/ershoufang/20022617710100132433.html,鑫苑名家一期,https://cd.ke.com/xiaoqu/1611043165264/,地下室(共层)1室0厅,30平米,东南,,,0,15天前发布
576,都会风尚，精装套二，居家舒适，朝南看河景,https://cd.ke.com/ershoufang/20022617710100128045.html,都会风尚,https://cd.ke.com/xiaoqu/1611041510720/,高楼层(共32层),2009年建,2室1厅,93.17平米,南北,3,15天前发布
577,低楼层套二简装莲桂南路193号,https://cd.ke.com/ershoufang/20022617710100118911.html,莲桂南路193号,https://cd.ke.com/xiaoqu/1611046461504/,中楼层(共7层),1999年建,2室1厅,68平米,东南,8,15天前发布
578,锦馨家园A区清水套一配套成熟,https://cd.ke.com/ershoufang/20022617710100119340.html,锦馨家园A区,https://cd.ke.com/xiaoqu/3011052683437/,中楼层(共18层),2006年建,1室1厅,50.81平米,南,12,15天前发布
579,中间楼层，三梯六户，简单装修，目前出租中,https://cd.ke.com/ershoufang/20022617710100119087.html,华韵天府,https://cd.ke.com/xiaoqu/1611047922039/,中楼层(共39层),2013年建,5室2厅,114.12平米,东南西北,13,15天前发布
580,蜀光新城二期2室1厅东南,https://cd.ke.com/ershoufang/20022617710100115131.html,蜀光新城二期,https://cd.ke.com/xiaoqu/1611042038605/,高楼层(共18层),2009年建,2室1厅,89平米,东南,1,15天前发布
581,经典小套二户型卧室带阳台有学%区接受贷款,https://cd.ke.com/ershoufang/20022617710100114127.html,锦江城市花园二期,https://cd.ke.com/xiaoqu/1611041538906/,中楼层(共34层),2010年建,2室1厅,47.31平米,西北,0,15天前发布
582,卓锦城六期紫郡房源，套三，进门带入户,https://cd.ke.com/ershoufang/20022617710100113058.html,卓锦城六期,https://cd.ke.com/xiaoqu/1611047075553/,中楼层(共31层),2014年建,3室1厅,89.33平米,西南,26,15天前发布
583,蓝润锦江春天1室1厅西北,https://cd.ke.com/ershoufang/20022617710100113442.html,蓝润锦江春天,https://cd.ke.com/xiaoqu/1611063394263/,高楼层(共25层),2016年建,1室1厅,53.23平米,西北,0,15天前发布
584,尖东旺座中高楼层标准套二超强采光,https://cd.ke.com/ershoufang/20022617710100109558.html,尖东旺座一期,https://cd.ke.com/xiaoqu/1611044656331/,高楼层(共18层),2004年建,2室1厅,80.43平米,南北,2,15天前发布
585,联排别墅，套四三卫，户型通透，挑高跃层,https://cd.ke.com/ershoufang/20022617710100110227.html,河滨印象,https://cd.ke.com/xiaoqu/1611048064478/,低楼层(共3层),2003年建,4室2厅,238.77平米,东南,5,15天前发布
586,致瑞雅苑B区4室2厅南北,https://cd.ke.com/ershoufang/20022617710100107236.html,致瑞雅苑B区,https://cd.ke.com/xiaoqu/168480461959337/,中楼层(共28层),2015年建,4室2厅,155平米,南北,2,15天前发布
587,华宇广场1室0厅东南,https://cd.ke.com/ershoufang/20022617710100106398.html,华宇广场,https://cd.ke.com/xiaoqu/1611062702646/,高楼层(共18层),2017年建,1室0厅,37平米,东南,0,15天前发布
588,锦江区+套三双卫+带花园+住家装修出售,https://cd.ke.com/ershoufang/20022617710100104997.html,锦江华庭,https://cd.ke.com/xiaoqu/1611059189106/,低楼层(共18层),2007年建,3室1厅,95.17平米,南北,9,15天前发布
589,首开龙湖天璞精装4.9米跃层，水电气三通,https://cd.ke.com/ershoufang/20022617710100101865.html,首开龙湖天璞,https://cd.ke.com/xiaoqu/1620025266079208/,中楼层(共25层),2020年建,3室2厅,82.79平米,西南,2,15天前发布
590,万科金色城市精装修套三空房出售,https://cd.ke.com/ershoufang/20022517710100156914.html,万科金色城市,https://cd.ke.com/xiaoqu/1611064018200/,高楼层(共35层),2016年建,3室2厅,86.62平米,东南,3,16天前发布
591,ICC凯旋门2室1厅东南,https://cd.ke.com/ershoufang/20022517710100154038.html,ICC凯旋门,https://cd.ke.com/xiaoqu/1611877458128788/,中楼层(共43层),2018年建,2室1厅,94.43平米,东南,1,16天前发布
592,比华利国际城二期套四带车位客厅带阳台中间楼层,https://cd.ke.com/ershoufang/20022517710100153877.html,比华利国际城二期,https://cd.ke.com/xiaoqu/3011053557417/,中楼层(共32层),2011年建,4室1厅,108平米,西北,4,16天前发布
593,国嘉新视界套二有装修看房方便,https://cd.ke.com/ershoufang/20022517710100150672.html,国嘉新视界,https://cd.ke.com/xiaoqu/1611043132293/,高楼层(共32层),2009年建,2室1厅,58.36平米,东北,6,16天前发布
594,鑫苑名家二期，装修套二，诚心出售,https://cd.ke.com/ershoufang/20022517710100150595.html,鑫苑名家二期,https://cd.ke.com/xiaoqu/1611047301096/,中楼层(共34层),2012年建,2室1厅,64.62平米,东南,1,16天前发布
595,卓锦城二期2室2厅南,https://cd.ke.com/ershoufang/20022517710100148332.html,卓锦城二期,https://cd.ke.com/xiaoqu/1611047071451/,高楼层(共18层),2008年建,2室2厅,94.11平米,南,2,16天前发布
596,带装修大面积房子，4.9米层高，出租中,https://cd.ke.com/ershoufang/20022517710100145371.html,俊发星雅俊园,https://cd.ke.com/xiaoqu/1611060973372/,低楼层(共37层),2015年建,2室1厅,61平米,东南,1,16天前发布
